,nome,link,dicas,dica-link
0,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Filme Bullhead, trailer aqui",http://www.imdb.com/title/tt1821593/
1,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Livro Ficções, de Jorge Luis Borges",https://www.youtube.com/watch?v=j2CG8hPHyOo
2,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Livro Prólogos, de Jorge Luis Borges",http://www.companhiadasletras.com.br/detalhe.php?codigo=12403
3,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Tango Vida Mia, de Osvaldo Fresedo",http://www.companhiadasletras.com.br/detalhe.php?codigo=12415
4,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,Autor cubano Leonardo Padura Fuentes,https://www.youtube.com/watch?v=NaPY8xrlxeY
5,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Livro A Resistência, de Julian Fuks",http://www.companhiadasletras.com.br/autor.php?codigo=01253
6,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Projeto fotográfico Ausências, de Gustavo Germano",http://www.companhiadasletras.com.br/detalhe.php?codigo=13927
7,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,Evento do Ludens na USP sobre Santos FC e a política,http://genial.guru/proyecto-fotografico/ausencias-impresionante-proyecto-fotografico-616/
8,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Música de encerramento La memoria, de León Gieco",http://200.144.182.130/ludens/index.php/pt/
9,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,Dicas de leitura,https://www.youtube.com/watch?v=rvtxcjj5178
10,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Livro Os Argentinos, de Ariel Palácios",http://editoracontexto.com.br/autores/ariel-palacios/argentinos-os.html
11,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Livro Os hermanos e nós, de Ariel Palácios e Guga Chacra",http://livraria.folha.com.br/livros/futebol/hermanos-ariel-palacios-guga-chacra-1230293.html
12,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Texto Molenbeek, o bairro belga que virou sinônimo de terrorismo, mas também é fértil ao futebol",http://trivela.uol.com.br/molenbeek-o-bairro-belga-que-virou-sinonimo-de-terrorismo-mas-tambem-e-terreno-fertil-ao-futebol/
13,"Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica",https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/,"Coluna Diplomacia do Impeachment, de Matias Spektor",http://www1.folha.uol.com.br/colunas/matiasspektor/2016/03/1753475-diplomacia-do-impeachment.shtml
0,"Xadrez Verbal Podcast #40 – Felipe Altschuller, Alemanha e Síria",https://xadrezverbal.com/2016/03/18/xadrez-verbal-podcast-40-felipe-altschuller-alemanha-e-siria/,"Filme Valsa com Bashir, trailer aqui",http://www.imdb.com/title/tt1185616/
1,"Xadrez Verbal Podcast #40 – Felipe Altschuller, Alemanha e Síria",https://xadrezverbal.com/2016/03/18/xadrez-verbal-podcast-40-felipe-altschuller-alemanha-e-siria/,Quadrinhos O Grito do Povo,https://www.youtube.com/watch?v=Ak_2NWhr_g4
2,"Xadrez Verbal Podcast #40 – Felipe Altschuller, Alemanha e Síria",https://xadrezverbal.com/2016/03/18/xadrez-verbal-podcast-40-felipe-altschuller-alemanha-e-siria/,"Livro Como curar um fanático, de Amós Oz",http://www.comix.com.br/product_info.php?products_id=2550
3,"Xadrez Verbal Podcast #40 – Felipe Altschuller, Alemanha e Síria",https://xadrezverbal.com/2016/03/18/xadrez-verbal-podcast-40-felipe-altschuller-alemanha-e-siria/,Música Funk do Joel Santana,http://www.companhiadasletras.com.br/detalhe.php?codigo=13767
4,"Xadrez Verbal Podcast #40 – Felipe Altschuller, Alemanha e Síria",https://xadrezverbal.com/2016/03/18/xadrez-verbal-podcast-40-felipe-altschuller-alemanha-e-siria/,Página do Ciência e Astronomia,https://www.youtube.com/watch?v=xh3zIpiYYoI
5,"Xadrez Verbal Podcast #40 – Felipe Altschuller, Alemanha e Síria",https://xadrezverbal.com/2016/03/18/xadrez-verbal-podcast-40-felipe-altschuller-alemanha-e-siria/,Dicas de leitura,https://www.facebook.com/cienciaeastronomia
6,"Xadrez Verbal Podcast #40 – Felipe Altschuller, Alemanha e Síria",https://xadrezverbal.com/2016/03/18/xadrez-verbal-podcast-40-felipe-altschuller-alemanha-e-siria/,"Matéria Contra o terrorismo, torcida do Fenerbahçe propõe arquibancada mista com o Galatasaray, da Trivela",http://trivela.uol.com.br/contra-o-terrorismo-torcida-do-fenerbahce-propoe-arquibancada-mista-com-o-galatasaray/
0,"Xadrez Verbal Podcast #39 – Regina Madalozzo, mísseis e Turquia",https://xadrezverbal.com/2016/03/11/xadrez-verbal-podcast-39-regina-madalozzo-misseis-e-turquia/,"Documentário Produced by George Martin, trailer aqui",http://www.imdb.com/title/tt1919404/
1,"Xadrez Verbal Podcast #39 – Regina Madalozzo, mísseis e Turquia",https://xadrezverbal.com/2016/03/11/xadrez-verbal-podcast-39-regina-madalozzo-misseis-e-turquia/,"Documentário Women Art Revolution, trailer aqui",https://www.youtube.com/watch?v=ZnBa7VqgDfQ
2,"Xadrez Verbal Podcast #39 – Regina Madalozzo, mísseis e Turquia",https://xadrezverbal.com/2016/03/11/xadrez-verbal-podcast-39-regina-madalozzo-misseis-e-turquia/,"Filme Big Eyes, trailer aqui",http://www.imdb.com/title/tt1699720/?ref_=fn_al_tt_1
3,"Xadrez Verbal Podcast #39 – Regina Madalozzo, mísseis e Turquia",https://xadrezverbal.com/2016/03/11/xadrez-verbal-podcast-39-regina-madalozzo-misseis-e-turquia/,"Música Assim Naná Ensina, de Naná Vasconcelos e Itamar Assumpção",https://www.youtube.com/watch?v=fjikMGTeyjc
4,"Xadrez Verbal Podcast #39 – Regina Madalozzo, mísseis e Turquia",https://xadrezverbal.com/2016/03/11/xadrez-verbal-podcast-39-regina-madalozzo-misseis-e-turquia/,Dicas de leitura,http://www.imdb.com/title/tt1126590/
5,"Xadrez Verbal Podcast #39 – Regina Madalozzo, mísseis e Turquia",https://xadrezverbal.com/2016/03/11/xadrez-verbal-podcast-39-regina-madalozzo-misseis-e-turquia/,"Objetivo 5 da Agenda-2030 da ONU, sobre igualdade de gênero",https://www.youtube.com/watch?v=2xD9uTlh5hI
6,"Xadrez Verbal Podcast #39 – Regina Madalozzo, mísseis e Turquia",https://xadrezverbal.com/2016/03/11/xadrez-verbal-podcast-39-regina-madalozzo-misseis-e-turquia/,Artigos da Professora Regina Madalozzo para aprofundamento,https://www.youtube.com/watch?v=ncsckWHMKXo
0,"Xadrez Verbal Podcast #38 – Alexandre Vidal Porto, eleições nos EUA e Irã",https://xadrezverbal.com/2016/03/04/xadrez-verbal-podcast-38-alexandre-vidal-porto-eleicoes-nos-eua-e-ira/,"Filme Michael Collins, trailer aqui",http://www.imdb.com/title/tt0117039/
1,"Xadrez Verbal Podcast #38 – Alexandre Vidal Porto, eleições nos EUA e Irã",https://xadrezverbal.com/2016/03/04/xadrez-verbal-podcast-38-alexandre-vidal-porto-eleicoes-nos-eua-e-ira/,"Filme Tangerine, trailer aqui",https://www.youtube.com/watch?v=F1pkbe29910
2,"Xadrez Verbal Podcast #38 – Alexandre Vidal Porto, eleições nos EUA e Irã",https://xadrezverbal.com/2016/03/04/xadrez-verbal-podcast-38-alexandre-vidal-porto-eleicoes-nos-eua-e-ira/,"Filme Todos os Homens do Presidente, trailer aqui",http://www.imdb.com/title/tt3824458/
3,"Xadrez Verbal Podcast #38 – Alexandre Vidal Porto, eleições nos EUA e Irã",https://xadrezverbal.com/2016/03/04/xadrez-verbal-podcast-38-alexandre-vidal-porto-eleicoes-nos-eua-e-ira/,"Livro Matias na cidade, de Alexandre Vidal Porto",https://www.youtube.com/watch?v=ALSwWTb88ZU
4,"Xadrez Verbal Podcast #38 – Alexandre Vidal Porto, eleições nos EUA e Irã",https://xadrezverbal.com/2016/03/04/xadrez-verbal-podcast-38-alexandre-vidal-porto-eleicoes-nos-eua-e-ira/,"Livro Sérgio Y. vai à América, de Alexandre Vidal Porto",http://www.imdb.com/title/tt0074119/
5,"Xadrez Verbal Podcast #38 – Alexandre Vidal Porto, eleições nos EUA e Irã",https://xadrezverbal.com/2016/03/04/xadrez-verbal-podcast-38-alexandre-vidal-porto-eleicoes-nos-eua-e-ira/,"Música Sympathy for the Devil, dos Rolling Stones",https://www.youtube.com/watch?v=vLt6djxhNe8
0,"Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria",https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/,"Filme Nada de novo no Front, trailer aqui",http://www.imdb.com/title/tt0020629/
1,"Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria",https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/,"Filme A Hora do Show, trailer aqui",https://www.youtube.com/watch?v=grapXipP3fM
2,"Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria",https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/,"Documentário Reel Injun, trailer aqui",http://www.imdb.com/title/tt0215545/?ref_=nv_sr_1
3,"Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria",https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/,"Música For whom the bell Tolls, do Metallica",https://www.youtube.com/watch?v=EMZ6zp-3oGY
4,"Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria",https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/,"Álbum To pimp a Butterfly, de Kendrick Lamar",http://www.imdb.com/title/tt1484114/?ref_=nv_sr_2
5,"Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria",https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/,Dicas de leitura,https://www.youtube.com/watch?v=htyEJSEZYNU
6,"Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria",https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/,"Texto The media are misleading the public on Syria, no Boston Globe, em inglês",https://www.youtube.com/watch?v=bg92QpjRcJk
7,"Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria",https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/,"Vídeo, em inglês, sobre mães no Parlamento inglês",https://play.spotify.com/album/5uP9oyMK5lpzbB7K6UeT3X?play=true&utm_source=open.spotify.com&utm_medium=open
0,"Xadrez Verbal Podcast #36 – Paz na Síria, Brasil e Coreias",https://xadrezverbal.com/2016/02/12/xadrez-verbal-podcast-36-paz-na-siria-brasil-e-coreias/,"Filme O Julgamento em Nurembergue, trailer aqui ",http://www.imdb.com/title/tt0055031/
1,"Xadrez Verbal Podcast #36 – Paz na Síria, Brasil e Coreias",https://xadrezverbal.com/2016/02/12/xadrez-verbal-podcast-36-paz-na-siria-brasil-e-coreias/,"Música A Mi Ciudad, do Santiago Del Nuevo Extremo",https://www.youtube.com/watch?v=7rVuEgFL9WU
2,"Xadrez Verbal Podcast #36 – Paz na Síria, Brasil e Coreias",https://xadrezverbal.com/2016/02/12/xadrez-verbal-podcast-36-paz-na-siria-brasil-e-coreias/,Dicas de leitura,https://www.youtube.com/watch?v=s4Xt8Lm6hVE
3,"Xadrez Verbal Podcast #36 – Paz na Síria, Brasil e Coreias",https://xadrezverbal.com/2016/02/12/xadrez-verbal-podcast-36-paz-na-siria-brasil-e-coreias/,"Texto Governo da Síria aplica política de ‘extermínio’ contra presos, diz ONU",http://www1.folha.uol.com.br/mundo/2016/02/1738045-governo-da-siria-aplica-politica-de-exterminio-contra-presos-diz-onu.shtml
4,"Xadrez Verbal Podcast #36 – Paz na Síria, Brasil e Coreias",https://xadrezverbal.com/2016/02/12/xadrez-verbal-podcast-36-paz-na-siria-brasil-e-coreias/,Texto Líbios narram casos de degolamento e crucificação em cidade tomada pelo EI,http://www1.folha.uol.com.br/mundo/2016/02/1737779-libios-narram-casos-de-degolamento-e-crucificacao-em-cidade-tomada-pelo-ei.shtml
5,"Xadrez Verbal Podcast #36 – Paz na Síria, Brasil e Coreias",https://xadrezverbal.com/2016/02/12/xadrez-verbal-podcast-36-paz-na-siria-brasil-e-coreias/,Texto Santiago: una ciudad fundada sobre otra ciudad,http://www.mnhn.cl/613/w3-article-5209.html
0,"Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria",https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/,"Filme Os Tempos Modernos, na íntegra no Youtube",http://www.imdb.com/title/tt0027977/
1,"Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria",https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/,Livro Orden y Progreso,https://www.youtube.com/watch?v=CozWvOb3A6E
2,"Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria",https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/,Restaurante Biyou’z,https://www.entrelibros.com.uy/Ediciones-de-la-plaza/Autores/D-F/Federico-Leicht/Orden-y-progreso/flypage.tpl.html
3,"Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria",https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/,"Música Kalimba Story, do Earth, Wind & Fire",http://biyouzresto.com.br/
4,"Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria",https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/,Dicas de leitura,https://www.youtube.com/watch?v=EZD9ltwD22o
5,"Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria",https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/,"Texto da BBC publicado na Folha Israel envia imigrantes indesejados a Ruanda e Uganda, dizem testemunhas",http://www1.folha.uol.com.br/mundo/2016/02/1736635-imigrantes-africanos-alegam-ter-sido-enganados-por-israel.shtml
6,"Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria",https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/,Texto As Fronteiras Invisíveis da Europa – Córsega,https://xadrezverbal.com/2014/08/04/as-fronteiras-invisiveis-da-europa-corsega/
7,"Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria",https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/,"Texto Maristela Basso: Bolívia, ignorância e preconceito",https://xadrezverbal.com/2013/08/30/maristela-basso-bolivia-ignorancia-e-preconceito/
0,"Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016",https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/,"Livro Crash, de Alexandre Versignassi",http://geral.leya.com.br/pt/historia/crash-2-edicao/
1,"Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016",https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/,"Livro Freaknomics, de Stephen J. Dubner",http://www.elsevier.com.br/site/produtos/Detalhe-Produto.aspx?tid=2739&seg=7&origem=Destaque-Mais%20Vistos-Importados&tit=FREAKONOMICS:%20O%20LADO%20OCULTO%20E%20INESPERADO%20DE%20TUDO%20QUE%20NOS%20AFETA
2,"Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016",https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/,"Livro Jacobinos Negros, de C.L.R. James",http://www.boitempoeditorial.com.br/v3/titles/view/os-jacobinos-negros
3,"Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016",https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/,"Filme Amadeus, trailer aqui",http://www.imdb.com/title/tt0086879/
4,"Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016",https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/,"Filme O Último Rei da Escócia, trailer aqui",https://www.youtube.com/watch?v=r7kWQj9FCGY
5,"Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016",https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/,"Música Strach, do Fakné",http://www.imdb.com/title/tt0455590/
6,"Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016",https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/,Dicas de leitura,https://www.youtube.com/watch?v=iV_QgKJFZP0
7,"Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016",https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/,"Declaração de Marraquexe, em inglês",https://www.youtube.com/watch?v=iqF_VrhfELY
0,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,"Filme Casanova e a Revolução, de Ettore Scola, trailer aqui",http://www.imdb.com/title/tt0084423/
1,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,"Filme Feios, sujos e malvados, de Ettore Scola, trailer aqui",https://www.youtube.com/watch?v=CmGLNBAAsi0
2,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,"Filme E agora, onde vamos?, de Nadine Labaki, trailer aqui",http://www.imdb.com/title/tt0074252/
3,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,Restaurante Al Janiah,https://www.youtube.com/watch?v=Rikqcbg1Fc0
4,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,Site FiveThirtyEight,http://www.imdb.com/title/tt1772424/
5,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,"Livro A House of many Mansions, de Kamal Salibi",https://www.youtube.com/watch?v=awGWsjQaeps
6,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,"Música Patrice Lumumba, de Yuri Buenaventura",https://www.facebook.com/Al-Janiah-183073728713846/?ref=ts&fref=ts&__mref=message_bubble
7,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,Dicas de leitura,http://fivethirtyeight.com/
8,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,Coluna do Guga Chacra,http://www.ucpress.edu/book.php?isbn=9780520071964
9,"Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas",https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/,Texto de Sylvia Colombo sobre o governo Macri,https://www.youtube.com/watch?v=i7XIgRXXh7g
0,Xadrez Verbal Podcast #32 – Refugiados na Alemanha e despedida do Obama,https://xadrezverbal.com/2016/01/15/xadrez-verbal-podcast-32-refugiados-na-alemanha-e-despedida-do-obama/,"Filme Assassinato no Expresso Oriente, trailer aqui",http://www.imdb.com/title/tt0071877/
1,Xadrez Verbal Podcast #32 – Refugiados na Alemanha e despedida do Obama,https://xadrezverbal.com/2016/01/15/xadrez-verbal-podcast-32-refugiados-na-alemanha-e-despedida-do-obama/,Livro Cinco anos de Minha Vida,https://www.youtube.com/watch?v=9tdqHgvfRGk
2,Xadrez Verbal Podcast #32 – Refugiados na Alemanha e despedida do Obama,https://xadrezverbal.com/2016/01/15/xadrez-verbal-podcast-32-refugiados-na-alemanha-e-despedida-do-obama/,"Música Heroes, de David Bowie",http://www.estantevirtual.com.br/b/murat-kurnaz/cinco-anos-de-minha-vida/3015841673
0,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,"Filme Dr. Fantástico, de Stanley Kubrick, trailer aqui",http://www.imdb.com/title/tt0057012/
1,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,"Filme Adeus, Lênin, de Wolfgang Becker, trailer aqui",https://www.youtube.com/watch?v=LwLswRLg_qA
2,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,"Música Vos Sabés, de Los Fabulosos Cadillacs",http://www.imdb.com/title/tt0301357/
3,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,Links recomendados,https://www.youtube.com/watch?v=WjViOCJysuI
4,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,"Texto Sauditas e iranianos poderiam tirar lição da Guerra Fria, de Hussein Kalout",https://www.youtube.com/watch?v=5SKHj421FjQ
5,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,"Texto Farol argentino, de Henrique Meirelles",http://www1.folha.uol.com.br/mundo/2016/01/1725862-sauditas-e-iranianos-poderiam-tirar-licao-da-guerra-fria.shtml
6,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,"Texto A fabricação de uma crise, de Guilherme Casarões",http://www1.folha.uol.com.br/colunas/henriquemeirelles/2016/01/1725202-farol-argentino.shtml
7,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,Cronologia da abolição da escravatura na Revista de História da Biblioteca Nacional,http://neai-unesp.org/brasil-israel-a-fabricacao-de-uma-crise-por-guilherme-casaroes/
8,"Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio",https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/,Banda Insannica,http://www.revistadehistoria.com.br/secao/capa/cronologia-da-abolicao-da-escravatura
0,Xadrez Verbal Especial de Fim de Ano – Jerusalém e as três religiões,https://xadrezverbal.com/2015/12/19/xadrez-verbal-especial-de-fim-de-ano-jerusalem-e-as-tres-religioes/,"Blog Lembrando de Deus, de Felipe Puncha",http://lembrandodedeus.blogspot.com.br/
1,Xadrez Verbal Especial de Fim de Ano – Jerusalém e as três religiões,https://xadrezverbal.com/2015/12/19/xadrez-verbal-especial-de-fim-de-ano-jerusalem-e-as-tres-religioes/,"Blog de Leandro Durazzo, indicado por Felipe Puncha",http://miseramesa.blogspot.com.br/
2,Xadrez Verbal Especial de Fim de Ano – Jerusalém e as três religiões,https://xadrezverbal.com/2015/12/19/xadrez-verbal-especial-de-fim-de-ano-jerusalem-e-as-tres-religioes/,"Podcast Cego em Tiroteio, indicado por Felipe Puncha",http://cegoemtiroteio.com/
3,Xadrez Verbal Especial de Fim de Ano – Jerusalém e as três religiões,https://xadrezverbal.com/2015/12/19/xadrez-verbal-especial-de-fim-de-ano-jerusalem-e-as-tres-religioes/,"Bibotalk e podcast BTCast, indicado e integrado por Alexandre Milhoranza",http://bibotalk.com/
4,Xadrez Verbal Especial de Fim de Ano – Jerusalém e as três religiões,https://xadrezverbal.com/2015/12/19/xadrez-verbal-especial-de-fim-de-ano-jerusalem-e-as-tres-religioes/,"GT USP Oriente Médio e Mundo Muçulmano, indicado e integrado por Daniel Douek",http://gtuspommm.blogspot.com.br/
0,Xadrez Verbal Podcast #30 – Acordo de Paris e Arábia Saudita,https://xadrezverbal.com/2015/12/18/xadrez-verbal-podcast-30-acordo-de-paris-e-arabia-saudita/,"Documentário Bobby Fischer e eu, trailer aqui",https://www.newinchess.com/Me___Bobby_Fischer-p-2469.html
